SEASON,TEAM_ID,TEAM_ABBR,WINS_AT_HALF,PYTH_PCT_HALF,ACTUAL_FINAL_WINS,BASELINE_PRED,ARIMA_PRED,PYTH_PRED,BASELINE_ERROR,ARIMA_ERROR,PYTH_ERROR,ARIMA_BEATS_BASELINE,PYTH_BEATS_BASELINE
2017-18,1610612744,GSW,33,0.7741485159867122,58,66.0,66.65067228154169,62.53907797504816,8.0,8.650672281541688,4.5390779750481585,False,True
2017-18,1610612745,HOU,30,0.7323484931183666,65,60.0,51.29224075098795,58.152466348520164,5.0,13.70775924901205,6.847533651479836,False,False
2017-18,1610612746,LAC,20,0.5,42,40.0,22.182899175978672,40.444883915397504,2.0,19.817100824021328,1.5551160846024956,False,True
2017-18,1610612747,LAL,14,0.37739055285457185,35,28.000000000000004,27.651838425445884,30.377620950745715,6.9999999999999964,7.348161574554116,4.622379049254285,False,True
2017-18,1610612748,MIA,24,0.4649479189284833,44,48.0,50.452914405875056,43.28211844752085,4.0,6.452914405875056,0.7178815524791489,False,True
2017-18,1610612749,MIL,22,0.4776155394190325,44,44.0,43.02091928439115,41.7023351997452,0.0,0.9790807156088519,2.2976648002548004,False,False
2017-18,1610612750,MIN,25,0.58973987640876,47,50.0,50.22698493356758,48.421780755466074,3.0,3.2269849335675787,1.4217807554660737,False,True
2017-18,1610612751,BKN,15,0.40331320028955664,28,30.0,29.708760411833055,32.237540200956374,2.0,1.7087604118330546,4.237540200956374,True,False
2017-18,1610612752,NYK,19,0.47391377705688653,29,38.0,35.76481991237011,38.57953845520365,9.0,6.764819912370108,9.579538455203647,True,False
2017-18,1610612753,ORL,12,0.3204063725489591,25,24.0,14.353961408150607,26.487312727977574,1.0,10.646038591849393,1.4873127279775744,False,False
2017-18,1610612754,IND,21,0.5166345421638943,48,42.0,40.970449469748836,41.99669341174811,6.0,7.029550530251164,6.003306588251888,False,False
2017-18,1610612755,PHI,21,0.5212275427891139,52,42.0,41.98904256691597,42.149054765416246,10.0,10.01095743308403,9.850945234583754,False,True
2017-18,1610612756,PHX,15,0.2922542440851004,21,30.0,29.712184652714445,28.553435998712498,9.0,8.712184652714445,7.553435998712498,True,True
2017-18,1610612757,POR,22,0.5370192256331026,49,44.0,43.00683333709296,43.672904503558364,5.0,5.9931666629070435,5.327095496441636,False,False
2017-18,1610612758,SAC,13,0.23673581298647048,27,26.0,25.5995044278397,24.71175035441466,1.0,1.400495572160299,2.2882496455853385,False,False
2017-18,1610612759,SAS,27,0.6085946619287994,47,54.0,53.27488473550865,51.0472412940912,7.0,6.27488473550865,4.047241294091201,True,True
2017-18,1610612760,OKC,22,0.6084221474684052,48,44.0,43.19788546075934,46.04151855663528,4.0,4.802114539240662,1.9584814433647182,False,True
2017-18,1610612761,TOR,29,0.7382928051037569,59,58.0,57.38218849138216,57.349654090177935,1.0,1.6178115086178408,1.6503459098220645,False,False
2017-18,1610612762,UTA,17,0.4757621490354352,48,34.0,32.75893201435401,36.6408535909316,14.0,15.24106798564599,11.359146409068401,False,True
2017-18,1610612763,MEM,13,0.38294257648260166,22,26.0,22.523753800614983,29.56179550341598,4.0,0.5237538006149833,7.561795503415979,True,False
2017-18,1610612764,WAS,23,0.5751840354455215,43,46.00000000000001,45.07650555490685,45.93892699299114,3.000000000000007,2.076505554906852,2.938926992991142,True,True
2017-18,1610612765,DET,22,0.5274494707692002,39,44.0,42.55352912416726,43.35545172610166,5.0,3.5535291241672624,4.355451726101663,True,True
2017-18,1610612766,CHA,16,0.468585231036485,36,32.0,31.7677964239374,35.40277721543951,4.0,4.232203576062599,0.5972227845604934,False,True
2018-19,1610612737,ATL,12,0.2600382471223536,29,24.0,12.0,24.285982162298225,5.0,17.0,4.714017837701775,False,True
2018-19,1610612738,BOS,25,0.6981623488053056,49,50.0,49.18167618910614,52.207658054986744,1.0,0.1816761891061418,3.2076580549867444,True,False
2018-19,1610612739,CLE,8,0.20489377710009968,19,16.0,10.757921576063296,18.407866108455558,3.0,8.242078423936704,0.5921338915444423,False,True
2018-19,1610612740,NOP,19,0.5605888616823759,33,38.0,26.271202074526443,41.52216602569674,5.0,6.7287979254735575,8.522166025696741,False,False
2018-19,1610612741,CHI,10,0.22165710937176017,22,20.0,19.45425456666306,20.97879340982592,2.0,2.54574543333694,1.0212065901740814,False,True
2018-19,1610612742,DAL,19,0.5131649196615253,33,38.0,30.77960677813972,39.90699651169253,5.0,2.220393221860281,6.906996511692533,True,False
2018-19,1610612743,DEN,28,0.6552311769418727,54,56.00000000000001,55.331654572870285,53.74550377089528,2.000000000000007,1.3316545728702849,0.25449622910471703,True,True
2018-19,1610612744,GSW,27,0.6463728628635168,57,54.0,53.27977737535958,52.443806395368284,3.0,3.720222624640421,4.556193604631716,False,False
2018-19,1610612745,HOU,24,0.5619243996484684,53,48.0,49.69568456634101,46.56765191564405,5.0,3.304315433658992,6.432348084355951,True,False
2018-19,1610612746,LAC,24,0.5390311840673143,48,48.0,48.08824533406413,45.78795241559091,0.0,0.08824533406413337,2.212047584409092,False,False
2018-19,1610612747,LAL,22,0.534140774587851,37,44.0,40.973021154834974,43.62139434459054,7.0,3.9730211548349743,6.621394344590541,True,True
2018-19,1610612748,MIA,21,0.5335103830168509,39,42.0,42.64923259924895,42.59992440337568,3.0,3.649232599248947,3.599924403375681,False,False
2018-19,1610612749,MIL,29,0.7546421101556541,60,58.0,57.38217640680035,58.13125159875432,2.0,2.6178235931996525,1.868748401245682,False,True
2018-19,1610612750,MIN,20,0.5190497940759373,36,40.0,39.972829471120896,41.107424172128745,4.0,3.972829471120896,5.107424172128745,True,False
2018-19,1610612751,BKN,20,0.49009279700914565,42,40.0,40.737392587822164,40.12120377613493,2.0,1.262607412177836,1.8787962238650735,True,True
2018-19,1610612752,NYK,10,0.25818520129602557,17,20.0,18.396879753303697,22.22287093621285,3.0,1.396879753303697,5.22287093621285,True,False
2018-19,1610612753,ORL,17,0.362376210729683,42,34.0,32.74270146370457,32.77141909352502,8.0,9.25729853629543,9.228580906474981,False,False
2018-19,1610612754,IND,27,0.660424175428469,48,54.0,53.285872140001125,52.92236744954376,6.0,5.285872140001125,4.9223674495437635,True,True
2018-19,1610612755,PHI,27,0.5785513440747794,51,54.0,54.330146393794266,50.13393410569506,3.0,3.3301463937942657,0.8660658943049384,False,True
2018-19,1610612756,PHX,9,0.2484289357279586,19,18.0,9.0,20.89059103613321,1.0,10.0,1.890591036133209,False,False
2018-19,1610612757,POR,24,0.5382660978709661,53,48.0,47.12663570309121,45.76189503091834,5.0,5.87336429690879,7.238104969081661,False,False
2018-19,1610612758,SAC,20,0.4575769379903959,39,40.0,39.95752831329383,39.01377529231861,1.0,0.9575283132938281,0.013775292318612742,True,True
2018-19,1610612759,SAS,24,0.6031392303148687,48,48.0,51.427196121790715,47.971350874029824,0.0,3.4271961217907148,0.028649125970176215,False,False
2018-19,1610612760,OKC,25,0.661488175359162,49,50.0,47.69909986777124,50.958605269044355,1.0,1.3009001322287617,1.9586052690443552,False,False
2018-19,1610612761,TOR,29,0.6549699064733427,58,58.0,55.1001378445567,54.73660539430116,0.0,2.8998621554433015,3.263394605698842,False,False
2018-19,1610612762,UTA,20,0.5647256913894522,50,40.0,38.92165245675215,42.66305859899988,10.0,11.078347543247851,7.336941401000118,False,True
2018-19,1610612763,MEM,19,0.4459853667291328,33,38.0,29.545236386054867,37.61898836143952,5.0,3.4547636139451328,4.61898836143952,True,True
2018-19,1610612764,WAS,16,0.3783087540313948,32,32.0,31.76195611959491,32.314051298375524,0.0,0.2380438804050904,0.31405129837552437,False,False
2018-19,1610612765,DET,18,0.4124139785119165,41,36.0,29.81972177710149,35.475610555195416,5.0,11.180278222898512,5.524389444804584,False,False
2018-19,1610612766,CHA,19,0.5007540924594946,39,38.0,37.90802800296276,39.484307277392254,1.0,1.0919719970372412,0.4843072773922543,False,True
2021-22,1610612737,ATL,17,0.4581403687491867,43,34.0,21.378375057109185,36.04700306191916,9.0,21.621624942890815,6.952996938080837,False,True
2021-22,1610612738,BOS,20,0.5506969509738148,51,40.0,39.96696806301051,42.19744989011828,11.0,11.033031936989488,8.802550109881722,False,True
2021-22,1610612739,CLE,23,0.6512435914756534,44,46.00000000000001,46.11935476448251,48.61986282976555,2.000000000000007,2.119354764482509,4.619862829765552,False,False
2021-22,1610612740,NOP,15,0.35016272341276095,36,30.0,29.84555055215768,30.37165310743441,6.0,6.154449447842321,5.628346892565592,False,True
2021-22,1610612741,CHI,27,0.5765541645227947,46,54.0,53.26802184581135,50.07757936825468,8.0,7.268021845811347,4.077579368254682,True,True
2021-22,1610612742,DAL,22,0.560660157675853,52,44.0,44.07834324650457,44.53657815305425,8.0,7.9216567534954265,7.463421846945749,True,True
2021-22,1610612743,DEN,22,0.552484259719657,48,44.0,43.02575827259697,44.25828641880173,4.0,4.974241727403033,3.741713581198269,False,True
2021-22,1610612744,GSW,30,0.7360154793462467,53,60.0,49.671877404941476,58.505333736785474,7.0,3.328122595058524,5.505333736785474,True,True
2021-22,1610612745,HOU,11,0.25461670696860317,20,22.0,11.717189927266096,23.11945172727733,2.0,8.282810072733904,3.1194517272773297,False,False
2021-22,1610612746,LAC,20,0.4791020815681904,42,40.0,39.15232972542157,39.7604991750749,2.0,2.8476702745784266,2.239500824925102,False,False
2021-22,1610612747,LAL,21,0.48413837639359236,33,42.0,42.021383870748195,40.931924898423844,9.0,9.021383870748195,7.931924898423844,False,True
2021-22,1610612748,MIA,26,0.6501603889025366,53,52.0,51.24114886842234,51.58299271173882,1.0,1.7588511315776572,1.417007288261182,False,False
2021-22,1610612749,MIL,26,0.6308847000631438,51,52.0,51.46461794044787,50.92688558995641,1.0,0.46461794044787297,0.07311441004358699,True,True
2021-22,1610612750,MIN,20,0.5255221543693013,46,40.0,24.78739016761702,41.34054856330866,6.0,21.21260983238298,4.6594514366913415,False,True
2021-22,1610612751,BKN,26,0.5732487014525637,44,52.0,48.38193039237015,48.96506780619133,8.0,4.381930392370151,4.965067806191328,True,True
2021-22,1610612752,NYK,20,0.4724607226433493,37,40.0,38.91354625203675,39.53444017789933,3.0,1.9135462520367525,2.5344401778993273,True,True
2021-22,1610612753,ORL,7,0.22959377974230136,22,14.000000000000002,6.99999999452588,18.267719740015345,7.999999999999998,15.00000000547412,3.7322802599846554,False,True
2021-22,1610612754,IND,15,0.49921368069011357,25,30.0,29.69762963061163,35.445059064180384,5.0,4.69762963061163,10.445059064180384,True,False
2021-22,1610612755,PHI,24,0.5594897473403744,51,48.0,28.274213191949364,46.496739651669756,3.0,22.725786808050636,4.503260348330244,False,False
2021-22,1610612756,PHX,32,0.7187887105768583,64,64.0,62.72563533739472,59.91896788656507,0.0,1.2743646626052794,4.081032113434929,False,False
2021-22,1610612757,POR,16,0.3650581688419046,27,32.0,31.55644117292551,31.87866522563222,5.0,4.55644117292551,4.8786652256322185,True,True
2021-22,1610612758,SAC,16,0.3644903393297332,30,32.0,30.712295180344526,31.859337408608503,2.0,0.7122951803445261,1.8593374086085035,True,True
2021-22,1610612759,SAS,15,0.48473243514038455,34,30.0,20.108053767985172,34.952145507802584,4.0,13.891946232014828,0.9521455078025838,False,True
2021-22,1610612760,OKC,14,0.28333006330668986,24,28.000000000000004,27.658346512923607,27.09679877519162,4.0000000000000036,3.6583465129236075,3.096798775191619,True,True
2021-22,1610612761,TOR,21,0.5302232043258723,48,42.0,41.9969522637071,42.50056320050584,6.0,6.003047736292899,5.499436799494163,False,True
2021-22,1610612762,UTA,28,0.7353275251403772,49,56.00000000000001,55.30668049577467,56.481917107803135,7.000000000000007,6.306680495774671,7.481917107803135,True,False
2021-22,1610612763,MEM,27,0.6278448620395194,56,54.0,57.51558653500663,51.82341539011126,2.0,1.5155865350066335,4.176584609888742,True,False
2021-22,1610612764,WAS,21,0.43331260891697376,35,42.0,40.245359017291825,39.20191419482104,7.0,5.245359017291825,4.201914194821043,True,True
2021-22,1610612765,DET,10,0.22450360055461555,23,20.0,21.58310544103283,21.09445989731836,3.0,1.4168945589671686,1.9055401026816412,True,True
2021-22,1610612766,CHA,22,0.47872571443856315,43,44.0,43.02481127275931,41.747688366796616,1.0,0.024811272759308167,1.2523116332033837,True,False
2022-23,1610612737,ATL,19,0.4597573156642536,41,38.0,36.8005770999441,38.14139974832989,3.0,4.1994229000559,2.8586002516701114,False,True
2022-23,1610612738,BOS,29,0.6699069564581848,57,58.0,57.33626943615147,55.22132066465299,1.0,0.3362694361514684,1.7786793353470074,True,False
2022-23,1610612739,CLE,26,0.6521951056626343,51,52.0,52.278193821898014,51.62461013761871,1.0,1.2781938218980144,0.6246101376187099,False,True
2022-23,1610612740,NOP,25,0.6294758492819308,42,50.0,49.16865835741384,49.859200604462394,8.0,7.16865835741384,7.859200604462394,True,True
2022-23,1610612741,CHI,19,0.48156395655619927,40,38.0,19.0,38.8760633546171,2.0,21.0,1.1239366453828978,False,True
2022-23,1610612742,DAL,23,0.5439252710421163,38,46.00000000000001,46.1310738830389,44.97700996166454,8.000000000000007,8.131073883038901,6.9770099616645425,False,True
2022-23,1610612743,DEN,28,0.6129386725683685,53,56.00000000000001,56.394008967993905,52.30206473276186,3.000000000000007,3.394008967993905,0.6979352672381367,False,True
2022-23,1610612744,GSW,20,0.46891650256356754,44,40.0,38.9225167901478,39.44997186227678,4.0,5.077483209852197,4.550028137723217,False,False
2022-23,1610612745,HOU,10,0.2934489572401893,22,20.0,12.303115586991598,23.538487362100888,2.0,9.696884413008402,1.5384873621008879,False,True
